,通道_00,通道_01,通道_02,通道_03,通道_04,通道_10,通道_11,通道_12,通道_13,通道_14,通道_20,通道_21,通道_22,通道_23,通道_24,通道_30,通道_31,通道_32,通道_33,通道_34,通道_40,通道_41,通道_42,通道_43,通道_44
第 1 分钟内,0.0,0.03203185981679202,0.02530790787308035,0.05918588030756666,0.015735056173897977,0.06097332994327287,0.04797090771085322,0.06438464796058585,0.05182925550673079,0.05570215540682655,0.1589537790175557,0.09100507472691444,0.07505101172409745,0.08892980853537003,0.08152971888859284,0.15242280464850433,0.12905756119965117,0.12623482262658103,0.07995926274114673,0.05920298930965706,0.17563636261924165,0.12264145087727796,0.10398503628151845,0.07918995498327641,0.08625146589671506
第 2 分钟内,0.0,0.004255056022075321,0.014994069764723839,0.018637447141897523,0.007818570803767189,0.006015494807636745,0.02159778433743842,0.04332005343280243,0.0217657508368565,0.02693183873937055,0.03077999704788814,0.03139278426705561,0.02646001741075632,0.0271084971440807,0.013910595189391861,0.05586091964314255,0.07182354577393024,0.032722403671115785,0.03580791063473687,0.019992290091418674,0.053019833321449106,0.05965713402548012,0.04847844770590326,0.03341216576201722,0.017982264739980547
第 3 分钟内,0.0,0.010970614060006656,0.001651287454739525,0.016884064356355033,0.005334085722975057,0.013982690490809802,0.02262233926179169,0.015632625290202595,0.010253931325227672,0.015652906472761074,0.027275933735675384,0.01837119251796615,0.02522522355189083,0.03085642958861845,0.007113401309775003,0.04123505684594386,0.017831595693386326,0.01928065144611102,0.013971072876382218,0.020499730573753094,0.03357390223827128,0.03456876991077795,0.0,0.03162971645910728,0.02543379840491622
第 4 分钟内,0.022050820977397523,0.016539745679778894,0.009147986941838493,0.027358563006194325,0.0025480506735039987,0.011983917170163005,0.00351801013688835,0.0,0.010006782785562773,0.007593556232862397,0.010324649404414465,0.012348107676874776,0.0193040619970688,0.011756654772331343,0.003440948285441947,0.007725124853747545,0.019904532259961805,0.01371739394384397,0.023716360959881166,0.013450551905740182,0.025567013222527635,0.02432692991706009,0.011062413462285647,0.014591508806753861,0.015021470843894935
第 5 分钟内,0.004822863022295065,0.00909337856694259,0.018858955312362924,0.0024067807339305247,0.0007372750026884978,0.013972631576514738,0.010048554109611363,0.00863241642301582,0.014163595810090523,0.0,0.02264662415094243,0.03564182385707104,0.01832352309071905,0.008575870354257331,0.000981321531115631,0.022658715194767698,0.02156629046305225,0.01795485631054783,0.00426426786540679,0.0016391180053350052,0.03397598411288394,0.01637925586938538,0.025682827285617993,0.00930537536949938,0.02267675316570239
第 6 分钟内,0.002135372547083181,0.006388370173807445,0.005593814297705446,0.006455853711276993,0.0030129432485991314,0.014338882041651457,0.005677298789174667,0.004701712789828116,0.000989965748684929,0.004745044604229753,0.019900065809313805,0.006014682773331614,0.006160901265927388,0.012136301836291885,0.005483606406984198,0.0059993276917182925,0.01791655369429579,0.0,0.0,0.005467799952088903,0.020924899548064868,0.021843991750770897,0.014501849871435102,0.018048796640228737,0.013128444319399746
第 7 分钟内,0.009256487597011254,0.0036123000789067827,0.005925896848072765,0.023954245931783635,0.00095763835786844,0.012366494018064111,0.009238412544893437,0.007786842588924037,0.009381317127619138,0.011884942566572132,0.00893633787131387,0.0,0.009014251259927164,0.010120180077538787,0.0010738262502059115,0.03830003154337058,0.0,0.011067805159189259,0.017183866204155462,0.005155777459130206,0.0057714792031839934,0.0064765450883039755,0.012066226323079299,0.013868772180061661,0.01152685549661947
第 8 分钟内,0.003370128149995044,0.013236480462831213,0.00043847296504606614,0.0,0.0017094306295185047,0.008749030696757476,0.005296650754808008,0.01699062217871239,0.007147404272881408,0.0036917916423995223,0.011821473781091996,0.0,0.013127799882855617,0.006509207231369274,0.0077550466946978425,0.02205484164075333,0.006186622947689457,0.010256048660374883,0.008585143516981919,0.012283935427916282,0.018674071937191616,0.0048099932078757845,0.006674138913494332,0.010236924175033302,0.004503885047378642
第 9 分钟内,0.0,0.006414790477907717,0.0,0.00978024311300596,0.0,0.0010111954285392244,0.007905246497273533,0.004768107914054243,0.002573109459141021,0.0,0.00945229952710358,0.013185731108581678,0.00023400173602516894,0.013527168788788124,0.0015055604820297663,0.006205403125963294,0.0,0.0,0.0023197585132284093,0.005196068189596392,0.008250268676153194,0.003837270074428467,0.004994040622155804,0.005082089529697242,0.0
第 10 分钟内,0.01251379010925413,0.004826031572780054,0.0043819080253184595,0.0,0.0,0.0094650414484716,0.007994846040693115,0.003573791783409108,0.0032358249782744597,0.0003782806813512618,0.007419375147882601,0.013980347673551385,0.0030770403504494226,0.007324641341993843,0.0,0.0016182488052236543,0.02222719220584768,0.017763821027492632,0.008400098310705317,0.004081123757119665,0.011618933784085073,0.0005471305585045272,0.004000767860335763,0.008655632561012094,0.004360055864562895
第 11 分钟内,0.0027004714759449877,0.00393867142824178,0.003190753432660842,0.004425112753811966,0.0017999817287394082,0.00844066323856918,0.010324435867286041,0.0060439383270320945,0.0,0.009562066350514153,0.005083279916398453,0.010522134610216671,0.0067402496449584515,0.0007133653978781407,0.0034464510079955657,0.0044060126312479575,0.002561968931688696,0.009835753545833548,0.001603396641515431,0.010141466761787399,0.005998516811898114,0.002353192282421812,0.00846298926832878,0.004643355472738531,0.010598371837760912
第 12 分钟内,0.0,0.0,0.002557811741889293,0.0,0.0,0.00042285227878080534,0.0032444569967735593,0.0028748943690672935,0.0002951255463283786,0.0018298342887335117,0.006992919575283807,0.02054200005929241,0.014344061911186312,0.005149829074464707,0.004217457449152695,0.007524512536807748,0.0017900676204836152,0.003258165338204666,0.004386295861944944,0.007750358255663947,0.0023526551845352017,0.007402827097469533,0.002711937343100601,0.004458533900046913,0.008577440721601493
第 13 分钟内,0.0,0.011586765868889959,0.002138878431292901,0.011055161254085455,0.006946658232153902,0.0,0.003440723152685621,0.0058444435936078065,0.008869469719516077,0.004121947262752723,0.0028519282962569115,0.005043298945823782,0.0,0.003164352446636265,0.014463900610677594,0.007883300862665976,0.0015052169005929095,0.0,0.010594892896476082,0.0002661525289140432,0.005671653003632038,0.004314916297741611,0.014981309336877136,0.00925759139246507,0.013899213704192004
第 14 分钟内,0.0,0.012393782022567468,0.0011767621723660637,0.0017755412718349906,5.213618666838338e-05,0.002280750663802955,0.002539731156190106,0.0003103994716664449,0.0,0.002032773232601426,0.009778531442228289,0.006679551218892854,0.007845753577431225,0.0027409468199355302,0.0025840779164050254,0.010845778346990187,0.013492003947629172,0.003776334812919835,0.0018723748466928924,0.0,0.010654237753677354,0.007140181670230561,0.0,0.0004795148445468911,0.002417181230614629
第 15 分钟内,0.01156591279805863,0.0,0.0,0.003619702088784038,0.0,0.005076427830764008,0.005555073057335491,0.0020376607173913097,4.366384617016106e-05,0.0,0.004548199711180256,0.005150523757435188,0.005196456559103835,0.0,0.005204251279144589,0.0,0.002819221508700398,0.009612916302916386,0.006316780202140215,0.0,0.014265114969281179,0.004658121158824358,0.0011759193712621574,0.0,0.0
第 16 分钟内,0.009161240174123786,0.0001736338512465796,0.00046935435374850787,0.004135466160602674,0.0,0.0036974260103035395,0.0,0.00018092967344673916,0.008360049683610926,0.0,0.0056474863685238574,0.0,0.0,0.002939185886940976,0.008818868832565663,0.009379495291187201,0.0003328176696704155,0.006117125313636507,0.007646704345672717,0.013536092598193106,0.005783225418927174,0.00968771394494139,0.009911436296219378,0.008237535910770699,0.0012762181290597585
第 17 分钟内,0.0,0.0,0.0,0.005440232923899502,0.0018691233127402507,0.0032572635283074636,0.0009519598136340512,0.0,0.008094358930466283,0.004730724625434002,0.005054670273120454,0.016972736348776163,0.009390160283216709,0.001601527412085746,0.0005914131691464597,0.008383787459354863,0.004851014913524132,0.0017795531554298805,0.0,0.007100285359440406,0.008147299810673303,0.0005496597154586169,0.0,0.0036062644251360076,0.0007653023524050173
第 18 分钟内,0.00010302663730876738,0.0,0.004243883996830067,0.0,0.0,0.00380609375374652,0.0017977778701827596,0.005485649469185949,0.003191850928740858,0.0043302245885638024,0.0033727680382069636,0.005845301349055809,0.006306150511786512,0.001319538849254176,0.002333479217807688,0.00014841074902571805,0.001237799991225863,0.005611559009378375,0.0013459688705095285,0.0010227409719314462,0.0011897815344412699,0.00436784236951171,0.01315017053533607,0.0014119375623100616,0.010437005071826544
第 19 分钟内,0.015806759063049625,0.0,0.00020589170672025148,0.0033984990408798543,0.0013529256954549207,0.0,0.0,0.004440490158873489,0.0023167735093234665,0.0016798154841111135,0.006778328094168451,0.00207245466446615,0.0051593737737545275,0.016739511911401994,0.008473264030212868,0.0031563466532205098,0.002486944220201792,0.005084791960731749,0.004588366567820357,0.0013859927609847222,0.0017171854460427127,0.0,0.0026898618812047914,0.003012969844756963,0.005193622583090418
