,通道_00,通道_01,通道_02,通道_03,通道_04,通道_10,通道_11,通道_12,通道_13,通道_14,通道_20,通道_21,通道_22,通道_23,通道_24,通道_30,通道_31,通道_32,通道_33,通道_34,通道_40,通道_41,通道_42,通道_43,通道_44
第 1 分钟内,6.602931076508425,4.0670354103996225,0.8140608586125367,4.657205286188107,2.4817543154983923,9.27890420039811,8.193472800285392,7.279703392822169,4.340938858616187,6.895057385490332,10.160268285862891,7.323814742199188,6.560636796566557,14.648368549961695,9.278466820244915,8.192734985261561,7.14043741245206,9.601614645861988,5.011519088727008,9.79240337187469,11.464011893009678,8.991564373400273,6.885263344685686,5.0074113016179576,7.561250100354014
第 2 分钟内,0.7642033894271161,4.469049694109245,3.6309739352882855,4.07500609243047,3.510388004909036,2.8309591411319004,1.1989294245900335,1.128970944962991,2.7819694175391017,2.3413542158642464,1.446519404047579,3.235501234196899,0.7774236244562454,2.374234497090841,1.2263705990669707,2.0226626215698342,1.5532502144662006,1.7283710095417033,3.5429892150529203,3.871336380153866,3.926098155146376,3.140138430237912,3.99543733871104,3.0397139993313487,1.6616411685795844
第 3 分钟内,0.8155811198906654,2.0496050103679075,0.9720780688760114,0.41530642719799965,0.0,1.9632647868671187,1.0729819649077579,0.5304507391507801,1.4215381308827861,1.4570861006893454,0.5881970334596224,1.2868302627093233,0.0991690336155998,2.092533739540815,2.5149330862546937,0.7415379597114208,0.0,2.456717833026413,0.3750641092308449,1.6976028853865142,2.9839906934300005,1.2962786653568603,1.2671647825691876,1.2390347781640685,1.6346001390183642
第 4 分钟内,0.23324683279194866,0.4144170909180078,0.0,1.9922847021245422,1.0567215876889433,1.891816681948013,1.7287939486616826,2.7345468682772807,1.4227570567109193,0.14846959016378047,1.0523368905184403,0.6205644690426928,0.7288051620585666,3.0344318364556377,0.05814178765019324,0.7984227865499391,1.6852670342907217,1.6608451273280775,0.785280592752822,5.225960505836209,1.042956561605779,0.9532637111374614,1.9947958278394782,1.8904306817306742,2.4289142007070863
第 5 分钟内,0.9542331052885301,1.0317483535629997,0.7685585718288499,0.0,0.20438242801709902,0.0,1.292720762765296,0.7475026208122283,2.7497360276601093,4.657695448830454,1.8422672843611363,0.7810604679868924,1.8394991212252565,0.0,1.8945040958973152,0.6215700296964061,1.7470625082629427,0.6949128871872023,1.4012170380128544,0.0,1.7404922240959413,1.2331944825623606,0.0,1.2176696700500096,0.6393637992679293
第 6 分钟内,0.14976026591491032,2.0495014271862027,0.10377125527604308,0.0,0.7785002949024675,0.0,1.324140738933556,0.5125043710357017,0.1503758535824337,1.2541156236942252,0.017146326369994705,0.47753891575167884,1.369498253610172,1.837835880075718,3.3140840305889077,0.6202016695912731,0.3046267647170267,0.052104146445586016,0.0,0.0,1.9087447962665938,0.5085140507147263,0.5204475110005202,0.7693861868075865,1.0194236049599525
第 7 分钟内,1.1468067778662872,0.0,0.21081350585675976,0.0,0.2416404387834625,0.7706071987000029,0.639266744543611,2.3568633531076846,0.6111469790646515,0.6435324410721297,1.0431734648141193,1.1333990883900866,0.36533856639176876,0.0,0.0,0.14157204958374334,0.9126921588063578,0.6371590506805594,0.5672170388148959,1.728117268850136,0.9166910204887095,0.8304263941379187,1.0139952396868077,1.2217402090144336,0.43880622778352363
第 8 分钟内,0.0,0.07084158469383725,0.0,0.42544614532340946,1.0688790450999373,0.23551549535974392,0.5768250044458112,0.4917323041787578,1.1263631050306806,0.0,0.6184887639818816,0.23973332322438978,1.0014734695458483,0.0,0.0,0.3969510820288055,0.6888975062521294,0.0,0.36621825000749025,2.8458653611014686,0.2723068633586131,0.5399849322635084,0.6273623442562931,0.0,0.6122735438214636
第 9 分钟内,0.9056685055963829,1.1073905455381765,0.720903358340264,0.07726454402982834,0.16147537874497495,1.6379069732695624,0.09971724419958977,1.043989688124867,0.0,1.3963650989645748,0.9079529418463431,0.0,0.2951791989304178,1.8776492102015534,0.0,0.0,0.37221987623609276,1.1557084802690838,0.21090829948239898,1.3892264080799597,0.2923762363415209,0.26253974100646876,0.0,0.9848998298614171,0.3186752855234511
第 10 分钟内,0.845513946850009,0.6711292662083443,0.2102410187167323,0.4466593267247517,0.6428378229311511,0.0,1.2128389118485285,0.3643235977369121,0.7113731558157705,0.8455977327550096,0.0,1.4740802408011928,0.0,1.1768972744675679,0.28574825005780546,0.3365582606416738,0.13355149963631374,0.562327964307159,0.40766899797460815,0.0,0.6564562626476131,0.90666151518497,0.19325399608774188,0.9396908945870912,0.5853913880866363
第 11 分钟内,0.5558630612123557,0.060822947214012164,1.2440815505456875,0.7639413349109473,1.0888187623488876,0.0,0.15350462410242924,0.6010053201793794,0.0,0.07080308267876473,0.2921675008324064,0.6206462921408276,0.10752220222782957,0.9606580089374922,1.286793101948893,0.4644594653884939,0.0,0.2679684305375346,0.0,0.7192519266360423,0.2714444393378335,0.0,0.0,0.0,0.203923337854199
