,通道_00,通道_01,通道_02,通道_03,通道_04,通道_10,通道_11,通道_12,通道_13,通道_14,通道_20,通道_21,通道_22,通道_23,通道_24,通道_30,通道_31,通道_32,通道_33,通道_34,通道_40,通道_41,通道_42,通道_43,通道_44
第 11 分钟内,0.4602419504730265,0.5233150103949082,0.47896220686711966,0.5560365716637937,0.873428671740877,0.5872794158483814,0.8593272502459507,0.4707133166257111,0.0,1.4977339919156474,0.18750467645506338,0.5056126768763206,0.37398325361801055,0.04799967260805253,0.446972351832046,0.12027214062067151,0.09842246152374169,0.4638791080001718,0.10969561850021517,0.9890928167755951,0.17198253351476595,0.09274912082685548,0.3256430663186697,0.20347114245279282,0.5883078684614867
第 12 分钟内,0.0,0.0,0.37761858787265157,0.0,0.0,0.029187504966806246,0.26628326448695466,0.22181656891538407,0.03402323817679381,0.2818893181140798,0.25645545036347267,0.9665306299200989,0.7880601463696372,0.3428405255310309,0.5392808563870637,0.20488005688737843,0.06818125625097199,0.15315202762181476,0.2870223174165157,0.7388589985620113,0.06631882913980687,0.29108902947911197,0.1030309156327677,0.1950634865544586,0.4702834564222732
第 13 分钟内,0.0,1.5112312263849235,0.31598539220981564,1.4485182543039175,3.164594832645753,0.0,0.27929821014231043,0.4455682253925624,1.1576160062157135,0.6191000195074466,0.10446932429584391,0.2337737654087233,0.0,0.2087288929953658,1.8090640957876676,0.2144953789152574,0.05547706545994851,0.0,0.6887223282637858,0.025447706917311075,0.16250641499897417,0.1702682931891375,0.5672387037599305,0.40100038249057857,0.7509674186790444
第 14 分钟内,0.0,1.5499896982025276,0.17024038805067704,0.22795171462985328,0.010978832402861698,0.16060695777027212,0.20705369362517628,0.023555312516042384,0.0,0.3043336892337886,0.35527202332707836,0.3071239425252587,0.41811481344560714,0.17919688708216816,0.31632789779235027,0.29364358818701186,0.5141003047542994,0.17812806939735026,0.12013583887820366,0.0,0.29965697885869036,0.2781282476062827,0.0,0.021430462388437117,0.12950558637810802
第 15 分钟内,2.0570996466797933,0.0,0.0,0.45433628897844514,0.0,0.35155862529058,0.44418451690906335,0.15517981657594826,0.002135108836095503,0.0,0.16431508017363833,0.23668315026491665,0.2866758634179694,0.0,0.6205149866018875,0.0,0.10528736611374716,0.4489699175538255,0.40195377909908114,0.0,0.4032212591061182,0.18068781476692014,0.04519218575694432,0.0,0.0
第 16 分钟内,1.5767174512212268,0.025684138879482486,0.07205230630113374,0.5194147611689917,0.0,0.2533772595397502,0.0,0.0122189438609963,1.0728249898926023,0.0,0.20301086203133814,0.0,0.0,0.19175311511659368,1.036755533225187,0.2533945644300546,0.013433364867151337,0.2828859284806474,0.48510791568102146,1.2903240592855187,0.16086135812811583,0.3730559442909755,0.3714951923403249,0.35595571620267774,0.07007364748385174
第 17 分钟内,0.0,0.0,0.0,0.6650408085654789,0.8036690083449788,0.2216012433226455,0.0748965435657003,0.0,1.005739393930356,0.7021127763634042,0.18108330701022404,0.7734297036490121,0.5040943446178531,0.10342668958204859,0.07018120327155185,0.22386517818881957,0.18186835913730764,0.08419604695287031,0.0,0.6602344723250145,0.22697961185845403,0.02067907747164539,0.0,0.15476303312416778,0.040621123249390725
第 18 分钟内,0.018628196987962354,0.0,0.6262521847911082,0.0,0.0,0.26028293317634044,0.14518378237724033,0.41303750893281616,0.38557155696510964,0.6384322017028528,0.11979050987465163,0.2627016919867794,0.3333456300802993,0.08772463554882651,0.2713801579991141,0.004385016677282786,0.04646687658506289,0.25812091298460327,0.08745220707249139,0.09455648535802968,0.033040410053362695,0.1675785923460398,0.4903434956836078,0.059262471310260065,0.5583630006517951
第 19 分钟内,2.6958234430722037,0.0,0.030121671859452966,0.41399817031868474,0.6076726083775897,0.0,0.0,0.331579003007131,0.28038411402719,0.24865180774607415,0.24100699114702304,0.09351096847306159,0.2723388863777504,1.074409920718061,0.9573820238692947,0.08459158444250563,0.09304046260370029,0.2321559440237564,0.2895395154695133,0.12771526668802877,0.047085427854517116,0.0,0.09813289436517265,0.12872996756728106,0.27740391693147637
第 20 分钟内,2.0025929270750065,0.4858597852305543,0.0,0.2691932178784352,0.0,0.3395525461055288,0.38717542882875006,0.1616498011764399,0.0,0.13925606415466016,0.360255281136673,0.0471415355350895,0.0,0.0,0.0,0.04392006095560067,0.27835285904052653,0.18029244349212517,0.7440527582621941,0.0,0.028439019366237772,0.05023966067885587,0.2864111570891672,0.09771962275055206,0.0
第 21 分钟内,0.24362232501102676,1.0641281763662607,0.36611916763557084,0.0,0.17772542199775213,0.13659669013571296,0.40592384055466657,0.0,0.0,0.12010931049923755,0.2688263376311062,0.4602890311101525,0.9712139324374027,0.19593990661979552,0.391307594445697,0.14471830418125164,0.13039129052853535,0.020427310671790683,0.0,0.21044270634837112,0.3768668361742019,0.012458843740809404,0.4184452572721443,0.04756831013626041,0.4943242230206802
